<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GBPUSD,20180416,4:00,1.42628,1.4263,1.4256,1.4256,1748360000
GBPUSD,20180416,5:00,1.4256,1.4257,1.42455,1.42466,1638140000
GBPUSD,20180416,6:00,1.42467,1.42689,1.42366,1.42408,5112800000
GBPUSD,20180416,7:00,1.42407,1.42629,1.42366,1.42579,7139780000
GBPUSD,20180416,8:00,1.42578,1.42803,1.42555,1.42708,7091620000
GBPUSD,20180416,9:00,1.42706,1.43127,1.42664,1.4302,7484980000
GBPUSD,20180416,10:00,1.43024,1.4309,1.42968,1.42974,6454820000
GBPUSD,20180416,11:00,1.42976,1.43207,1.4297,1.43096,5628610000
GBPUSD,20180416,12:00,1.43093,1.43135,1.42978,1.43117,8013180000
GBPUSD,20180416,13:00,1.43118,1.43336,1.43081,1.43322,7563840000
GBPUSD,20180416,14:00,1.43322,1.43378,1.43116,1.43282,7491489999
GBPUSD,20180416,15:00,1.4328,1.43333,1.43173,1.43327,6002910000
GBPUSD,20180416,16:00,1.43322,1.43345,1.43223,1.43246,4228060000
GBPUSD,20180416,17:00,1.43246,1.43271,1.43197,1.432,2332570000
GBPUSD,20180416,18:00,1.43201,1.43316,1.43188,1.43316,2296100000
GBPUSD,20180416,19:00,1.43316,1.43365,1.43267,1.4336,2381420000
GBPUSD,20180416,20:00,1.43361,1.43438,1.4333,1.43369,3869310000
GBPUSD,20180416,21:00,1.43366,1.43398,1.43338,1.4336,1492430000
GBPUSD,20180416,22:00,1.43358,1.43432,1.43356,1.43372,1485280000
GBPUSD,20180416,23:00,1.43373,1.43438,1.43336,1.434,2005430000
GBPUSD,20180417,0:0,1.434,1.43539,1.43398,1.43428,2486680000
GBPUSD,20180417,10:00,1.43431,1.43467,1.43376,1.4338,2002000000
GBPUSD,20180417,20:00,1.43381,1.43392,1.43344,1.43389,1696060000
GBPUSD,20180417,3:00,1.43391,1.43435,1.43338,1.43351,1601380000
GBPUSD,20180417,4:00,1.43351,1.43422,1.43351,1.43409,1708590000
GBPUSD,20180417,5:00,1.43409,1.43475,1.43376,1.43386,2579390000
GBPUSD,20180417,6:00,1.43389,1.43688,1.43389,1.43658,6772540000
GBPUSD,20180417,7:00,1.43656,1.43763,1.43613,1.43659,8323140000
GBPUSD,20180417,8:00,1.43659,1.4368,1.43259,1.4327,10342570000
GBPUSD,20180417,9:00,1.43272,1.43365,1.43119,1.43205,7571850000
GBPUSD,20180417,10:00,1.43203,1.43346,1.43057,1.43319,6562050000
GBPUSD,20180417,11:00,1.43321,1.43459,1.43269,1.43353,6484610000
GBPUSD,20180417,12:00,1.43353,1.43361,1.43091,1.43193,8883570000
GBPUSD,20180417,13:00,1.43194,1.43272,1.43046,1.4305,8825250000
GBPUSD,20180417,14:00,1.43054,1.4323,1.43049,1.43092,9648500000
GBPUSD,20180417,15:00,1.43093,1.4315,1.42932,1.42993,9401259999
GBPUSD,20180417,16:00,1.42993,1.42993,1.42848,1.42874,7195700000
GBPUSD,20180417,17:00,1.42874,1.43047,1.42873,1.42925,5431020000
GBPUSD,20180417,18:00,1.42929,1.43017,1.4285,1.42866,3749060000
GBPUSD,20180417,19:00,1.42866,1.42889,1.42826,1.42884,3162260000
GBPUSD,20180417,20:00,1.42885,1.42936,1.42862,1.42862,3601450000
GBPUSD,20180417,21:00,1.4285,1.42908,1.42835,1.42892,1193140000
GBPUSD,20180417,22:00,1.42891,1.42941,1.42891,1.42933,1740700000
GBPUSD,20180417,23:00,1.42933,1.42973,1.42914,1.42964,1681220000
GBPUSD,20180418,0:0,1.42963,1.43006,1.42955,1.42972,1637750000
GBPUSD,20180418,10:00,1.42972,1.42973,1.42901,1.42943,1771310000
GBPUSD,20180418,20:00,1.42948,1.43058,1.42948,1.43045,2244830000
GBPUSD,20180418,3:00,1.43045,1.43056,1.4296,1.43022,1650250000
GBPUSD,20180418,4:00,1.43022,1.43026,1.42944,1.42996,1399290000
GBPUSD,20180418,5:00,1.4299,1.43078,1.42941,1.43071,1602150000
GBPUSD,20180418,6:00,1.43068,1.43142,1.42892,1.42922,7001500000
GBPUSD,20180418,7:00,1.42922,1.42948,1.42699,1.42811,9154280000
GBPUSD,20180418,8:00,1.42811,1.42818,1.41796,1.41925,13164150000
GBPUSD,20180418,9:00,1.41921,1.41995,1.41728,1.41861,10287970000
GBPUSD,20180418,10:00,1.41861,1.42104,1.41855,1.42082,7531540000
GBPUSD,20180418,11:00,1.42081,1.42175,1.4205,1.42164,7417540000
GBPUSD,20180418,12:00,1.42162,1.42387,1.42162,1.42384,7678010000
GBPUSD,20180418,13:00,1.42383,1.42393,1.42102,1.42321,8787650000
GBPUSD,20180418,14:00,1.42321,1.42462,1.42255,1.42341,9362450000
GBPUSD,20180418,15:00,1.42341,1.42351,1.42154,1.42265,7460730000
GBPUSD,20180418,16:00,1.42266,1.42276,1.42104,1.42134,5547880000
GBPUSD,20180418,17:00,1.42134,1.42177,1.42054,1.42083,4706340000
GBPUSD,20180418,18:00,1.42082,1.42123,1.42001,1.42031,3898620000
GBPUSD,20180418,19:00,1.42033,1.42053,1.41978,1.42023,3419130000
GBPUSD,20180418,20:00,1.42023,1.42075,1.42,1.42,2920630000
GBPUSD,20180418,21:00,1.42,1.42061,1.41978,1.42053,1186450000
GBPUSD,20180418,22:00,1.42053,1.42097,1.42017,1.42058,1557370000
GBPUSD,20180418,23:00,1.42058,1.42077,1.4201,1.42018,1601020000
GBPUSD,20180419,0:0,1.42017,1.42024,1.41912,1.41932,1478380000
GBPUSD,20180419,10:00,1.41932,1.41993,1.41847,1.41859,2966490000
GBPUSD,20180419,20:00,1.41858,1.41963,1.41851,1.41942,2577990000
GBPUSD,20180419,3:00,1.41942,1.42041,1.41939,1.41952,3399560000
GBPUSD,20180419,4:00,1.41951,1.42047,1.41943,1.41984,2769320000
GBPUSD,20180419,5:00,1.41984,1.42056,1.41974,1.42027,2703000000
GBPUSD,20180419,6:00,1.42025,1.42092,1.41896,1.41998,6866200000
GBPUSD,20180419,7:00,1.41997,1.42188,1.41865,1.41871,8503740000
GBPUSD,20180419,8:00,1.41873,1.42037,1.41607,1.41772,8713570000
GBPUSD,20180419,9:00,1.41772,1.41988,1.4174,1.4197,6143370000
GBPUSD,20180419,10:00,1.41973,1.4227,1.41852,1.42198,6162200000
GBPUSD,20180419,11:00,1.42199,1.42406,1.42164,1.42356,7096580000
GBPUSD,20180419,12:00,1.42359,1.42454,1.42177,1.42378,9779560000
GBPUSD,20180419,13:00,1.42378,1.42413,1.42199,1.42229,9734130000
GBPUSD,20180419,14:00,1.42231,1.42385,1.4219,1.42202,8278590000
GBPUSD,20180419,15:00,1.42208,1.42265,1.41824,1.41923,9413630000
GBPUSD,20180419,16:00,1.4192,1.42023,1.41881,1.41931,6973210002
GBPUSD,20180419,17:00,1.41928,1.41991,1.40804,1.40851,13615790000
GBPUSD,20180419,18:00,1.40851,1.40928,1.40684,1.40775,7061340000
GBPUSD,20180419,19:00,1.40775,1.4092,1.40765,1.40914,6221570000
GBPUSD,20180419,20:00,1.40914,1.40987,1.40759,1.40833,4689760000
GBPUSD,20180419,21:00,1.40833,1.40906,1.4078,1.40862,1821640000
GBPUSD,20180419,22:00,1.40873,1.40873,1.40768,1.40795,1735830000
GBPUSD,20180419,23:00,1.40798,1.40883,1.40796,1.40838,1464340000
GBPUSD,20180420,0:0,1.40838,1.40873,1.40757,1.40857,2281390000
GBPUSD,20180420,10:00,1.40858,1.40859,1.40717,1.40823,2389229996
GBPUSD,20180420,20:00,1.40823,1.40854,1.4075,1.40752,2066520000
GBPUSD,20180420,3:00,1.40754,1.40795,1.40729,1.40793,2098900000
GBPUSD,20180420,4:00,1.40793,1.40821,1.40772,1.40784,1843449999
GBPUSD,20180420,5:00,1.40784,1.40797,1.40649,1.40674,3605360001
GBPUSD,20180420,6:00,1.40673,1.40706,1.40449,1.40637,8938640000
GBPUSD,20180420,7:00,1.40636,1.40659,1.40351,1.40425,10858910000
GBPUSD,20180420,8:00,1.40431,1.40663,1.40401,1.40658,9049450000
GBPUSD,20180420,9:00,1.40655,1.40676,1.40417,1.40659,8544070000
GBPUSD,20180420,10:00,1.40659,1.40818,1.40552,1.40722,6567800000
GBPUSD,20180420,11:00,1.40722,1.40779,1.4043,1.40461,7127660000
GBPUSD,20180420,12:00,1.40462,1.40621,1.40338,1.40381,8929060000
GBPUSD,20180420,13:00,1.40379,1.40431,1.40078,1.40091,8341240000
GBPUSD,20180420,14:00,1.40091,1.40396,1.40068,1.40242,11446680000
GBPUSD,20180420,15:00,1.40241,1.40366,1.40193,1.40313,9591160000
GBPUSD,20180420,16:00,1.40313,1.40435,1.40273,1.4037,7321680000
GBPUSD,20180420,17:00,1.40371,1.40381,1.40211,1.40329,4100970000
GBPUSD,20180420,18:00,1.40329,1.40365,1.40221,1.40225,2744700000
GBPUSD,20180420,19:00,1.40229,1.40244,1.401,1.40113,4267720000
GBPUSD,20180420,20:00,1.40112,1.40198,1.39965,1.40002,4554880000
GBPUSD,20180422,21:00,1.3999,1.40043,1.39915,1.40032,643950000
GBPUSD,20180422,22:00,1.40033,1.40066,1.3995,1.40041,3569230000
GBPUSD,20180422,23:00,1.40041,1.40073,1.39993,1.40014,2242720000
GBPUSD,20180423,0:0,1.40017,1.40195,1.40014,1.40102,2819380000
GBPUSD,20180423,10:00,1.40102,1.40228,1.40065,1.40217,2377230000
GBPUSD,20180423,20:00,1.40217,1.40226,1.40165,1.40217,3008030000
GBPUSD,20180423,3:00,1.40217,1.40221,1.40162,1.4017,1951050000
GBPUSD,20180423,4:00,1.4017,1.4018,1.40135,1.40155,1423770000
GBPUSD,20180423,5:00,1.40155,1.40199,1.40115,1.40197,2383400000
GBPUSD,20180423,6:00,1.40197,1.40299,1.40176,1.40217,5450980000
GBPUSD,20180423,7:00,1.4022,1.40307,1.39842,1.39961,9920600000
GBPUSD,20180423,8:00,1.3996,1.40093,1.39902,1.39907,8482030000
GBPUSD,20180423,9:00,1.39907,1.39919,1.39587,1.39651,7579130000
GBPUSD,20180423,10:00,1.39655,1.39679,1.39501,1.39541,7076880000
GBPUSD,20180423,11:00,1.39545,1.39596,1.39425,1.39593,6471000000
GBPUSD,20180423,12:00,1.39596,1.39682,1.39548,1.39662,8027010000
GBPUSD,20180423,13:00,1.39662,1.39767,1.39391,1.39441,8213930000
GBPUSD,20180423,14:00,1.39441,1.39623,1.39371,1.39498,7314780000
GBPUSD,20180423,15:00,1.39498,1.3958,1.39436,1.39512,7333150000
GBPUSD,20180423,16:00,1.39512,1.3957,1.39436,1.39446,4923760000
GBPUSD,20180423,17:00,1.39447,1.39449,1.39261,1.39294,3436770000
GBPUSD,20180423,18:00,1.39294,1.39422,1.39288,1.39354,3819190000
GBPUSD,20180423,19:00,1.39356,1.39459,1.39342,1.39439,3446810000
GBPUSD,20180423,20:00,1.39441,1.39442,1.39377,1.39391,2554600000
GBPUSD,20180423,21:00,1.39391,1.3941,1.39344,1.39379,1083860000
GBPUSD,20180423,22:00,1.39375,1.39402,1.39362,1.39387,1669970000
GBPUSD,20180423,23:00,1.39387,1.39391,1.39338,1.39371,1358500000
GBPUSD,20180424,0:0,1.39372,1.39385,1.39317,1.39336,1955270000
GBPUSD,20180424,10:00,1.39338,1.39338,1.39177,1.39325,4194360000
GBPUSD,20180424,20:00,1.39325,1.39432,1.39313,1.39421,3067010000
GBPUSD,20180424,3:00,1.3942,1.39494,1.39399,1.39472,1571620000
GBPUSD,20180424,4:00,1.39472,1.39472,1.39402,1.39424,1163020000
GBPUSD,20180424,5:00,1.39424,1.39466,1.39424,1.39454,1640550000
GBPUSD,20180424,6:00,1.39452,1.39537,1.39273,1.39282,5071570000
GBPUSD,20180424,7:00,1.39283,1.39384,1.39197,1.39308,7708550000
GBPUSD,20180424,8:00,1.39304,1.39555,1.39207,1.39531,6630160000
GBPUSD,20180424,9:00,1.39538,1.39583,1.39399,1.39568,5264920000
GBPUSD,20180424,10:00,1.39569,1.3961,1.39393,1.39402,5732240000
GBPUSD,20180424,11:00,1.39404,1.39673,1.39381,1.3967,5830630001
GBPUSD,20180424,12:00,1.39671,1.39674,1.39459,1.39551,7277060001
GBPUSD,20180424,13:00,1.39552,1.39841,1.39517,1.39737,10988860000
GBPUSD,20180424,14:00,1.39742,1.3976,1.39586,1.39634,9217510000
GBPUSD,20180424,15:00,1.39636,1.39757,1.3954,1.39748,7186540000
GBPUSD,20180424,16:00,1.39746,1.39869,1.39716,1.3977,6728870000
GBPUSD,20180424,17:00,1.3977,1.39794,1.39723,1.39775,4892990000
GBPUSD,20180424,18:00,1.39775,1.39816,1.39698,1.39718,4863970000
GBPUSD,20180424,19:00,1.39719,1.39827,1.3971,1.39812,2964090000
GBPUSD,20180424,20:00,1.39807,1.39808,1.39734,1.39767,2510340000
GBPUSD,20180424,21:00,1.39768,1.39814,1.39706,1.39801,1018350000
GBPUSD,20180424,22:00,1.39801,1.39811,1.39786,1.39799,940840000
GBPUSD,20180424,23:00,1.398,1.39965,1.39795,1.39937,1730920000
GBPUSD,20180425,0:0,1.39937,1.39937,1.39842,1.39884,2671970000
GBPUSD,20180425,10:00,1.39885,1.39885,1.3977,1.39772,2913750000
GBPUSD,20180425,20:00,1.39772,1.39814,1.39753,1.39803,1965750000
GBPUSD,20180425,3:00,1.39803,1.3986,1.39794,1.39816,1343330000
GBPUSD,20180425,4:00,1.39816,1.39817,1.39671,1.39685,1359710000
GBPUSD,20180425,5:00,1.39686,1.397,1.39607,1.39658,2521330000
GBPUSD,20180425,6:00,1.39657,1.39707,1.39554,1.39584,6140070000
GBPUSD,20180425,7:00,1.39584,1.39614,1.39347,1.39366,6094190002
GBPUSD,20180425,8:00,1.39366,1.39577,1.39336,1.3956,5952920000
GBPUSD,20180425,9:00,1.3956,1.39657,1.39521,1.3959,5706160000
GBPUSD,20180425,10:00,1.39588,1.39699,1.39434,1.39479,6187030000
GBPUSD,20180425,11:00,1.39478,1.39588,1.39327,1.39348,6536310000
GBPUSD,20180425,12:00,1.39348,1.3948,1.39336,1.39451,8301720000
GBPUSD,20180425,13:00,1.39452,1.39503,1.39366,1.39445,7290670000
GBPUSD,20180425,14:00,1.39445,1.39454,1.39244,1.39345,7080940000
GBPUSD,20180425,15:00,1.39346,1.3956,1.39339,1.39403,7313040000
GBPUSD,20180425,16:00,1.39405,1.39481,1.39335,1.39372,5233250000
GBPUSD,20180425,17:00,1.39373,1.39436,1.39324,1.39325,3733270000
GBPUSD,20180425,18:00,1.39324,1.3941,1.39261,1.39381,2922160000
GBPUSD,20180425,19:00,1.39377,1.39429,1.39297,1.39306,4019620000
GBPUSD,20180425,20:00,1.39303,1.39311,1.39231,1.39291,3474160000
GBPUSD,20180425,21:00,1.39286,1.39347,1.3921,1.3933,1628780000
GBPUSD,20180425,22:00,1.39331,1.39343,1.39298,1.39329,1315060000
GBPUSD,20180425,23:00,1.39329,1.39375,1.39325,1.39354,1065990000
GBPUSD,20180426,0:0,1.39357,1.39456,1.39287,1.39385,3259690000
GBPUSD,20180426,10:00,1.39387,1.39461,1.39349,1.39428,4005020000
GBPUSD,20180426,20:00,1.39429,1.39462,1.39389,1.39394,2144060000
GBPUSD,20180426,3:00,1.39392,1.39495,1.39387,1.39463,2090569996
GBPUSD,20180426,4:00,1.39463,1.39492,1.39412,1.3942,1554430000
GBPUSD,20180426,5:00,1.39421,1.39462,1.394,1.3945,2246450000
GBPUSD,20180426,6:00,1.39451,1.39481,1.3936,1.3941,5453280000
GBPUSD,20180426,7:00,1.39409,1.39492,1.39024,1.39081,10753500000
GBPUSD,20180426,8:00,1.39081,1.39233,1.38947,1.3911,8316060000
GBPUSD,20180426,9:00,1.3911,1.39408,1.39078,1.3939,7026300000
GBPUSD,20180426,10:00,1.3939,1.39701,1.39358,1.39631,6180450000
GBPUSD,20180426,11:00,1.39631,1.39691,1.39515,1.39549,9405540000
GBPUSD,20180426,12:00,1.39548,1.39914,1.39533,1.39821,16065670000
GBPUSD,20180426,13:00,1.39821,1.3998,1.39728,1.39801,11743130000
GBPUSD,20180426,14:00,1.39801,1.39844,1.39347,1.39353,12642480000
GBPUSD,20180426,15:00,1.39351,1.39355,1.39041,1.39264,9010600000
GBPUSD,20180426,16:00,1.39265,1.39327,1.39205,1.39298,6103380000
GBPUSD,20180426,17:00,1.39298,1.39394,1.3923,1.3923,4109660000
GBPUSD,20180426,18:00,1.3923,1.39265,1.39178,1.39243,3661550000
GBPUSD,20180426,19:00,1.39244,1.39266,1.39134,1.39174,3191590000
GBPUSD,20180426,20:00,1.39175,1.3922,1.39117,1.3915,2811680000
GBPUSD,20180426,21:00,1.39137,1.39172,1.39112,1.3915,819030000
GBPUSD,20180426,22:00,1.39152,1.3919,1.39141,1.39142,2319640000
GBPUSD,20180426,23:00,1.39142,1.39191,1.39136,1.39175,1249410000
GBPUSD,20180427,0:0,1.39175,1.39185,1.39114,1.39184,1591130000
GBPUSD,20180427,10:00,1.39181,1.39242,1.39136,1.39232,2670320000
GBPUSD,20180427,20:00,1.39232,1.39253,1.39169,1.39245,2346060000
GBPUSD,20180427,3:00,1.39245,1.39342,1.39242,1.39323,1663990000
GBPUSD,20180427,4:00,1.39323,1.39323,1.39248,1.39279,1467000000
GBPUSD,20180427,5:00,1.39279,1.39313,1.39199,1.39285,2759190000
GBPUSD,20180427,6:00,1.39285,1.39333,1.39063,1.39186,6537780000
GBPUSD,20180427,7:00,1.39184,1.3921,1.38714,1.3879,8288900000
GBPUSD,20180427,8:00,1.3879,1.38916,1.38014,1.38197,12399670000
GBPUSD,20180427,9:00,1.38197,1.38351,1.3793,1.37971,10075180000
GBPUSD,20180427,10:00,1.37976,1.37993,1.37649,1.37679,10167290000
GBPUSD,20180427,11:00,1.37678,1.3774,1.37552,1.37577,9067480000
GBPUSD,20180427,12:00,1.37576,1.37764,1.3747,1.37592,11813510000
GBPUSD,20180427,13:00,1.37593,1.3795,1.37535,1.37812,9492620000
GBPUSD,20180427,14:00,1.37813,1.38076,1.37652,1.37947,9588370000
GBPUSD,20180427,15:00,1.37936,1.38017,1.37792,1.37838,5972680000
GBPUSD,20180427,16:00,1.37838,1.37882,1.37746,1.37763,5858570000
GBPUSD,20180427,17:00,1.37763,1.37774,1.37692,1.37743,3266710000
GBPUSD,20180427,18:00,1.37743,1.37889,1.37736,1.37884,3341810000
GBPUSD,20180427,19:00,1.37879,1.3788,1.37812,1.37814,4129730000
GBPUSD,20180427,20:00,1.37813,1.37836,1.37741,1.37785,2472110000
GBPUSD,20180429,21:00,1.37711,1.37779,1.37691,1.37746,966540000
GBPUSD,20180429,22:00,1.37749,1.37779,1.37726,1.37743,3183310000
GBPUSD,20180429,23:00,1.37744,1.37751,1.37684,1.37688,1310840000
GBPUSD,20180430,0:0,1.37688,1.37778,1.37676,1.37735,1985540000
GBPUSD,20180430,10:00,1.37735,1.3779,1.37686,1.37788,1903270000
GBPUSD,20180430,20:00,1.37787,1.37833,1.3772,1.37765,2131590001
GBPUSD,20180430,3:00,1.37765,1.37819,1.37749,1.37789,2286850000
GBPUSD,20180430,4:00,1.37792,1.37857,1.3779,1.37835,1926160000
GBPUSD,20180430,5:00,1.37835,1.37922,1.37808,1.37912,2544850000
GBPUSD,20180430,6:00,1.37913,1.37914,1.37596,1.37619,6798170000
GBPUSD,20180430,7:00,1.37615,1.37728,1.37475,1.37531,7666940000
GBPUSD,20180430,8:00,1.37531,1.37659,1.3732,1.37339,5692120000
GBPUSD,20180430,9:00,1.37336,1.37404,1.37268,1.37304,5903830000
GBPUSD,20180430,10:00,1.37302,1.3742,1.37125,1.37272,5948660000
GBPUSD,20180430,11:00,1.37272,1.3733,1.37188,1.3729,6245000001
GBPUSD,20180430,12:00,1.37288,1.37499,1.37239,1.37456,6592560000
GBPUSD,20180430,13:00,1.37453,1.37504,1.37305,1.37412,7785820000
GBPUSD,20180430,14:00,1.37411,1.37859,1.37352,1.37748,10752940000
GBPUSD,20180430,15:00,1.37748,1.37767,1.37476,1.37497,9229110000
GBPUSD,20180430,16:00,1.37496,1.37765,1.37374,1.37649,7839100000
GBPUSD,20180430,17:00,1.37648,1.37677,1.37514,1.3763,4894180000
GBPUSD,20180430,18:00,1.37629,1.37662,1.37445,1.37459,3492010000
GBPUSD,20180430,19:00,1.37451,1.37675,1.37451,1.37659,2862160000
GBPUSD,20180430,20:00,1.37663,1.37681,1.3755,1.3755,2289250000
GBPUSD,20180430,21:00,1.37547,1.37681,1.37547,1.37676,2539690000
GBPUSD,20180430,22:00,1.37674,1.37719,1.37648,1.37679,1627190000
GBPUSD,20180430,23:00,1.37677,1.37719,1.37648,1.37718,1858750000
EURUSD,20180401,21:00,1.23199,1.2323,1.23165,1.23204,469600000
EURUSD,20180401,22:00,1.23204,1.23217,1.23132,1.23172,4095050000
EURUSD,20180401,23:00,1.23172,1.23206,1.23124,1.23125,3291760001
EURUSD,20180402,0:00,1.23127,1.23217,1.23107,1.23217,5418240002
EURUSD,20180402,1:00,1.23219,1.23282,1.23214,1.23263,4164520003
EURUSD,20180402,2:00,1.23263,1.23278,1.23209,1.23234,3081360000
EURUSD,20180402,3:00,1.23235,1.23235,1.23162,1.23184,3021000000
EURUSD,20180402,4:00,1.23184,1.23184,1.23148,1.23169,3557359996
EURUSD,20180402,5:00,1.23169,1.23172,1.23133,1.23171,2690010000
EURUSD,20180402,6:00,1.23171,1.23226,1.23116,1.23224,4692919999
EURUSD,20180402,7:00,1.23224,1.23318,1.232,1.23306,4356030000
EURUSD,20180402,8:00,1.23306,1.23317,1.2328,1.23288,4716000001
EURUSD,20180402,9:00,1.23289,1.23324,1.23282,1.23312,3294270000
EURUSD,20180402,10:00,1.23312,1.23313,1.23265,1.23275,4246310000
EURUSD,20180402,11:00,1.23276,1.23421,1.2327,1.23411,6996870001
EURUSD,20180402,12:00,1.23413,1.23449,1.23339,1.23358,9006509998
EURUSD,20180402,13:00,1.23358,1.23373,1.23178,1.23216,12268230002
EURUSD,20180402,14:00,1.23221,1.23341,1.23101,1.23118,13337920001
EURUSD,20180402,15:00,1.23119,1.23119,1.2282,1.22877,15055149999
EURUSD,20180402,16:00,1.22878,1.22945,1.22852,1.2294,11643470000
EURUSD,20180402,17:00,1.2294,1.23045,1.2288,1.23045,11482270000
EURUSD,20180402,18:00,1.23043,1.2307,1.22987,1.23006,10122110004
EURUSD,20180402,19:00,1.23003,1.23059,1.22981,1.23056,9629559999
EURUSD,20180402,20:00,1.23055,1.23059,1.23007,1.2301,4618450000
EURUSD,20180402,21:00,1.23008,1.23053,1.22983,1.23016,3981310000
EURUSD,20180402,22:00,1.23014,1.23032,1.22981,1.23009,1883940000
EURUSD,20180402,23:00,1.23008,1.23032,1.22921,1.22931,3457270000
EURUSD,20180403,0:00,1.22931,1.2304,1.22921,1.23032,4460840000
EURUSD,20180403,1:00,1.23033,1.23081,1.22969,1.23033,5825960000
EURUSD,20180403,2:00,1.23033,1.23096,1.2302,1.23074,3730980000
EURUSD,20180403,3:00,1.23074,1.23116,1.2305,1.23056,3592670000
EURUSD,20180403,4:00,1.23055,1.23099,1.23045,1.23095,3073420000
EURUSD,20180403,5:00,1.23095,1.23108,1.23034,1.23084,4715850000
EURUSD,20180403,6:00,1.23084,1.23247,1.23043,1.2323,12042039999
EURUSD,20180403,7:00,1.2323,1.23352,1.23202,1.2324,14389920004
EURUSD,20180403,8:00,1.23241,1.23307,1.23139,1.23166,13379390002
EURUSD,20180403,9:00,1.23166,1.23188,1.23042,1.23073,14530829998
EURUSD,20180403,10:00,1.23073,1.23154,1.22861,1.22883,11512669999
EURUSD,20180403,11:00,1.22881,1.23056,1.22863,1.23018,12295159999
EURUSD,20180403,12:00,1.23019,1.23149,1.2292,1.22957,13646620002
EURUSD,20180403,13:00,1.22958,1.22988,1.22561,1.22577,19852470002
EURUSD,20180403,14:00,1.22579,1.22747,1.22537,1.22726,18227179999
EURUSD,20180403,15:00,1.2273,1.22761,1.22587,1.22608,16624140000
EURUSD,20180403,16:00,1.22612,1.2271,1.22578,1.22664,11221330000
EURUSD,20180403,17:00,1.22666,1.22738,1.22626,1.22639,10074349999
EURUSD,20180403,18:00,1.22639,1.22699,1.22605,1.22676,10849060001
EURUSD,20180403,19:00,1.22675,1.22717,1.22618,1.22635,11786870001
EURUSD,20180403,20:00,1.22636,1.22721,1.22636,1.22705,4523590001
EURUSD,20180403,21:00,1.22704,1.22706,1.22642,1.227,3066390000
EURUSD,20180403,22:00,1.22701,1.22728,1.22687,1.22723,1093220000
EURUSD,20180403,23:00,1.22724,1.22781,1.22686,1.22781,2357370000
EURUSD,20180404,0:00,1.22781,1.22808,1.22727,1.22788,4501100000
EURUSD,20180404,1:00,1.22787,1.2279,1.22741,1.22779,5914800001
EURUSD,20180404,2:00,1.22778,1.2287,1.22776,1.22812,5577320000
EURUSD,20180404,3:00,1.22812,1.22835,1.22751,1.22823,3994480000
EURUSD,20180404,4:00,1.22822,1.2284,1.22781,1.22781,3917350000
EURUSD,20180404,5:00,1.22781,1.22813,1.22726,1.22781,4932310000
EURUSD,20180404,6:00,1.22781,1.22781,1.22632,1.22658,10314050000
EURUSD,20180404,7:00,1.22663,1.22949,1.2257,1.22946,16851280002
EURUSD,20180404,8:00,1.22946,1.23145,1.22879,1.22916,17558260002
EURUSD,20180404,9:00,1.22915,1.22966,1.22762,1.22772,11431980001
EURUSD,20180404,10:00,1.22772,1.22871,1.22758,1.22848,13107549999
EURUSD,20180404,11:00,1.22847,1.22925,1.22817,1.2288,12910419998
EURUSD,20180404,12:00,1.22882,1.23003,1.22708,1.22965,15108140000
EURUSD,20180404,13:00,1.22965,1.23001,1.22879,1.22966,17232279995
EURUSD,20180404,14:00,1.22975,1.23098,1.22894,1.22982,18794250001
EURUSD,20180404,15:00,1.22983,1.23036,1.229,1.2291,15917789997
EURUSD,20180404,16:00,1.22912,1.22976,1.22869,1.22939,11302310002
EURUSD,20180404,17:00,1.2294,1.22943,1.22823,1.22831,10216410000
EURUSD,20180404,18:00,1.2283,1.2285,1.22737,1.22798,11627999999
EURUSD,20180404,19:00,1.22798,1.22841,1.22742,1.22826,10538870002
EURUSD,20180404,20:00,1.22827,1.22827,1.22763,1.22776,4397250000
EURUSD,20180404,21:00,1.22772,1.22857,1.22768,1.2282,2917130000
EURUSD,20180404,22:00,1.22822,1.22857,1.22805,1.22845,2107550000
EURUSD,20180404,23:00,1.22844,1.22872,1.22816,1.22872,2086480000
EURUSD,20180405,0:00,1.22873,1.22901,1.22844,1.2286,5018590000
EURUSD,20180405,1:00,1.2286,1.22894,1.22769,1.22799,4312420000
EURUSD,20180405,2:00,1.22799,1.22816,1.22771,1.22796,3214610000
EURUSD,20180405,3:00,1.22796,1.22874,1.22775,1.22845,3744690000
EURUSD,20180405,4:00,1.22846,1.22852,1.22746,1.22767,5077180000
EURUSD,20180405,5:00,1.22767,1.22789,1.22706,1.22751,4321010002
EURUSD,20180405,6:00,1.22751,1.22755,1.22586,1.2263,11351649998
EURUSD,20180405,7:00,1.2263,1.22708,1.2249,1.2257,14256630000
EURUSD,20180405,8:00,1.22573,1.22687,1.22536,1.2265,10691770000
EURUSD,20180405,9:00,1.22651,1.22835,1.22626,1.22761,12119650002
EURUSD,20180405,10:00,1.22761,1.22801,1.22687,1.22798,10377530000
EURUSD,20180405,11:00,1.22797,1.22815,1.22527,1.22558,12203439999
EURUSD,20180405,12:00,1.2256,1.22628,1.22357,1.22499,17940790001
EURUSD,20180405,13:00,1.22498,1.22686,1.22447,1.22557,17597480000
EURUSD,20180405,14:00,1.22557,1.22569,1.22212,1.22292,18690890001
EURUSD,20180405,15:00,1.22292,1.22328,1.22182,1.2229,16888590000
